87';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco (7500 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC7500';'Vapp UC 7500 devices 8.6.2 V2  (1 Publisher,  6 Subscribers,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (7500 devices)';'UCS7500S07';'';'';'UCS7500S07-862V2';'UCS7500S07';'UCSS07 (CUCM) 7500 devices 8.6.2 V2';'';'<RDC>_UCS7500S07_8.6.2_20130317';'';'';'[[CPU2-R3600][RAM6-R6][HDD80+80]]';'6';'UCSS08';'';'';'';'';'';'';'';'';'';'';'';
88';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco (7500 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC7500';'Vapp UC 7500 devices 8.6.2 V2  (1 Publisher,  6 Subscribers,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (7500 devices)';'UCS7500S08';'';'';'UCS7500S08-862V2';'UCS7500S08';'UCSS08 (CUCM) 7500 devices 8.6.2 V2';'';'<RDC>_UCS7500S08_8.6.2_20130317';'';'';'[[CPU2-R3600][RAM6-R6][HDD80+80]]';'7';'UCSS07';'';'';'';'';'';'';'';'';'';'';'';
89';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco (7500 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC7500';'Vapp UC 7500 devices 8.6.2 V2  (1 Publisher,  6 Subscribers,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (7500 devices)';'UC7500CNX01';'';'';'UC7500CNX01-862V2';'UC7500CNX01';'UCNX (Unity) 7500 devices 8.6.2 V2';'';'<RDC>_UC7500CNX01_8.6.2_20130317';'';'';'[[CPU4-R9600][RAM6-R6][HDD146+146]]';'8';'none';'';'';'';'';'';'';'';'';'';'';'';
90';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco (7500 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (7500 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC7500';'Vapp UC 7500 devices 8.6.2 V2  (1 Publisher,  6 Subscribers,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (7500 devices)';'UC7500PS01';'';'';'UC7500PS01-862V2';'UC7500PS01';'UCPS01 (CUPS) 7500 devices 8.6.2 V2';'';'<RDC>_UC7500PS01_8.6.2_20130317';'';'';'[[CPU4-R8000][RAM6-R6][HDD80+80]]';'9';'none';'';'';'';'';'';'';'';'';'';'';'';
91';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000P01';'';'';'UCS20000P01-862V2';'UCS20000P01';'UCSP01 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000P01_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'1';'none';'';'';'';'';'';'';'';'';'';'';'';
92';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S01';'';'';'UCS20000S01-862V2';'UCS20000S01';'UCSS01 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S01_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'2';'UCSS02';'';'';'';'';'';'';'';'';'';'';'';
93';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S02';'';'';'UCS20000S02-862V2';'UCS20000S02';'UCSS02 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S02_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'5';'UCSS01';'';'';'';'';'';'';'';'';'';'';'';
94';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S03';'';'';'UCS20000S03-862V2';'UCS20000S03';'UCSS03 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S03_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'3';'UCSS04';'';'';'';'';'';'';'';'';'';'';'';
95';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S04';'';'';'UCS20000S04-862V2';'UCS20000S04';'UCSS04 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S04_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'6';'UCSS03';'';'';'';'';'';'';'';'';'';'';'';
96';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S05';'';'';'UCS20000S05-862V2';'UCS20000S05';'UCSS05 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S05_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'4';'UCSS06';'';'';'';'';'';'';'';'';'';'';'';
97';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S06';'';'';'UCS20000S06-862V2';'UCS20000S06';'UCSS06 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S06_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'7';'UCSS05';'';'';'';'';'';'';'';'';'';'';'';
98';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S07';'';'';'UCS20000S07-862V2';'UCS20000S07';'UCSS07 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S07_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'8';'UCSS08';'';'';'';'';'';'';'';'';'';'';'';
99';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S08';'';'';'UCS20000S08-862V2';'UCS20000S08';'UCSS08 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S08_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'9';'UCSS07';'';'';'';'';'';'';'';'';'';'';'';
100';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S09';'';'';'UCS20000S09-862V2';'UCS20000S09';'UCSS09 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S09_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'10';'UCSS10';'';'';'';'';'';'';'';'';'';'';'';
101';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UCS20000S10';'';'';'UCS20000S10-862V2';'UCS20000S10';'UCSS10 (CUCM) 20000 devices 8.6.2 V2';'';'<RDC>_UCS20000S10_8.6.2_20130317';'';'';'[[CPU4-R7200][RAM6-R6][HDD80+80]]';'11';'UCSS09';'';'';'';'';'';'';'';'';'';'';'';
102';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UC20000CNX01';'';'';'UC20000CNX01-862V2';'UC20000CNX01';'UCNX (Unity) 20000 devices 8.6.2 V2';'';'<RDC>_UC20000CNX01_8.6.2_20130317';'';'';'[[CPU7-R16800][RAM8-R8][HDD300+300]]';'12';'none';'';'';'';'';'';'';'';'';'';'';'';
103';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UC20000PS01';'';'';'UC20000PS01-862V2';'UC20000PS01';'UCPS01 (CUPS) 20000 devices 8.6.2 V2';'';'<RDC>_UC20000PS01_8.6.2_20130317';'';'';'[[CPU4-R8000][RAM6-R6][HDD80+80]]';'13';'UCPS02';'';'';'';'';'';'';'';'';'';'';'';
104';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';'Topologie UCaaS Cisco 20000 devices)  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco (20000 devices)  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUC20000';'Vapp UC 20000 devices 8.6.2 V2  (1 Publisher,  8 Subscribers,  2 TFTP,  1 Unity et 1 CUPS)';'  UCaaS Cisco  (20000 devices)';'UC20000PS02';'';'';'UC20000PS02-862V2';'UC20000PS02';'UCPS02 (CUPS) 20000 devices 8.6.2 V2';'';'<RDC>_UC20000PS02_8.6.2_20130317';'';'';'[[CPU4-R8000][RAM6-R6][HDD80+80]]';'14';'UCPS01';'';'';'';'';'';'';'';'';'';'';'';
105';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUCCX';'Vapp UCCX 8.6.2 V2 (1 UCCX)';'  UCaaS Cisco  optional Call Center';'UC100CX01';'';'';'UC100CX01-862V2';'UC100CX01';'UCCX01 Call Center 100 attendants 8.6.2 V2';'';'<RDC>_UC100CX01_8.6.2_20130317';'';'';'[[CPU2-R2500][RAM4-R4][HDD146]]';'8';'none';'';'';'';'';'';'';'';'';'';'';'';
106';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'UCS_VAUCCX';'Vapp UCCX 8.6.2 V2 (1 UCCX)';'  UCaaS Cisco  optional Call Center';'UC300CX01';'';'';'UC300CX01-862V2';'UC300CX01';'UCCX01 Call Center 300 attendants 8.6.2 V2';'';'<RDC>_UC300CX01_8.6.2_20130317';'';'';'[[CPU2-R2500][RAM4-R4][HDD146+146]]';'8';'none';'';'';'';'';'';'';'';'';'';'';'';
107';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC6-25S01E';'';'';'CUEAC6-25S01E-862V2-MW2';'CUEAC6-25S01';'CUEAC International 6 operatrices SQL-Express avec installation Middleware 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC6-25S01E_ITDV1.01';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Express';'';'';'';'';'';'';'';'';'';'';
108';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC6-25S01S';'';'';'CUEAC6-25S01S-862V2-MW2';'CUEAC6-25S01';'CUEAC International 25 operatrices SQL-Standard avec installation middleware 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC6-25S01S_ITDV1.01';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
109';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S02';'';'';'CUEAC25S02-862V2-MW2';'CUEAC25S02';'CUEAC International premier incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S02_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
110';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S03';'';'';'CUEAC25S03-862V2-MW2';'CUEAC25S03';'CUEAC International second incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S03_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
111';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S04';'';'';'CUEAC25S04-862V2-MW2';'CUEAC25S04';'CUEAC International troisieme incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S04_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
112';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S05';'';'';'CUEAC25S05-862V2-MW2';'CUEAC25S05';'CUEAC International quatrieme incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S05_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
113';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S06';'';'';'CUEAC25S06-862V2-MW2';'CUEAC25S06';'CUEAC International cinquieme incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S06_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
114';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S07';'';'';'CUEAC25S07-862V2-MW2';'CUEAC25S07';'CUEAC International sixieme incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S07_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
115';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S08';'';'';'CUEAC25S08-862V2-MW2';'CUEAC25S08';'CUEAC International septième incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S08_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
116';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VACUEAC25';'Vapp CUEAC25 8.6.2 V2 (1 à 9 CUEAC) MiddleWare 2';'  UCaaS CUEACs ITD';'CUEAC25S09';'';'';'CUEAC25S09-862V2-MW2';'CUEAC25S09';'CUEAC International huitième incrément de 25 operatrices 8.6.2 V2';'template-CUEAC-1.0.ova';'MW2_CUEAC25S09_ITDV1.0';'';'';'[[CPU1-R2400][RAM6-R6][HDD25+125]]';'8';'none';'SQL Standard';'';'';'';'';'';'';'';'';'';'';
117';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VAADTB';'VappNonUC 8.6.2 V2 (2 AD, 1 Toolbox) MiddleWare 2';'  UCaaS ADs TOOLBOX ITD';'AD1';'';'';'AD1-862V2-MW2';'AD1';'Active-Directory and Domain-Controller AD1 with LDS 8.6.2 V2';'template-LDS-1.0.ova';'MW2_AD1_ITDV1.01';'';'';'[[CPU1-R600][RAM2-R2][HDD40+10]]';'1';'AD2';'';'';'';'';'';'';'';'';'';'';'';
118';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VAADTB';'VappNonUC 8.6.2 V2 (2 AD, 1 Toolbox) MiddleWare 2';'  UCaaS ADs TOOLBOX ITD';'AD2';'';'';'AD2-862V2-MW2';'AD2';'Active-Directory and Domain-Controller AD2 with LDS 8.6.2 V2';'template-LDS-1.0.ova';'MW2_AD2_ITDV1.01';'';'';'[[CPU1-R600][RAM2-R2][HDD40+10]]';'2';'AD1';'';'';'';'';'';'';'';'';'';'';'';
119';'Implemented';'Obsolete';'SP553';'4.0';'VDR-FRA-ATL-SIN - Ucaas Cisco ';'UCaaS Cisco ( * )  8.6.2-V2-MW2';'Topologie UCaaS Cisco ( * )  8.6.2-V2Middleware pour ADLDS';'UCaaS Cisco ( * )  8.6.2-V2-MW2';' 8.6.2-V2-MW2';'';'WIN_VAADTB';'VappNonUC 8.6.2 V2 (2 AD, 1 Toolbox) MiddleWare 2';'  UCaaS ADs TOOLBOX ITD';'TOOLBOX';'';'';'TLB-862V2-MW2';'TOOLBOX';'ToolBox International (avec installation Middleware) 8.6.1 V2';'template-toolbox-1.0.ova';'MW2_TOOLBOX_8.6.2_ITDV1.01';'';'';'**[[CPU1-R300][RAM2-R2][HDD25+110]]';'3';'none';'';'';'';'';'';'';'';'';'';'';'';
